COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
ALB,,ALL,1987,72.18
ALB,,ALL,1988,72.54
ALB,,ALL,1989,71.97
ALB,,ALL,1990,72.61
ALB,,ALL,1992,73.22
ALB,,ALL,1993,73.74
ALB,,ALL,1994,75.68
ALB,,ALL,1995,75.02
ALB,,ALL,1996,74.79
ALB,,ALL,1997,75.36
ALB,,ALL,1998,75.25
ALB,,ALL,1999,76.32
ALB,,ALL,2000,75.1
ALB,,ALL,2001,77.18
ALB,,ALL,2002,76.4
ALB,,ALL,2003,75.77
ALB,,ALL,2004,76.24
ALB,,ALL,2005,76.83
ALB,,ALL,2006,77.67
ALB,,ALL,2007,79.69
ALB,,ALL,2008,78.9
ALB,,ALL,2009,79.64
AND,,ALL,2006,81.5
ARM,,ALL,1970,73.03
ARM,,ALL,1971,74.26
ARM,,ALL,1972,73.25
ARM,,ALL,1973,73.33
ARM,,ALL,1974,73.45
ARM,,ALL,1975,72.59
ARM,,ALL,1976,72.68
ARM,,ALL,1977,72.99
ARM,,ALL,1978,72.64
ARM,,ALL,1979,72.54
ARM,,ALL,1980,72.89
ARM,,ALL,1981,73.83
ARM,,ALL,1982,73.39
ARM,,ALL,1983,72.83
ARM,,ALL,1984,72.64
ARM,,ALL,1985,72.57
ARM,,ALL,1986,73.1
ARM,,ALL,1987,73.07
ARM,,ALL,1988,60.97
ARM,,ALL,1989,72.25
ARM,,ALL,1990,72.08
ARM,,ALL,1991,72.58
ARM,,ALL,1992,71.54
ARM,,ALL,1993,71.15
ARM,,ALL,1994,72.52
ARM,,ALL,1995,72.99
ARM,,ALL,1996,73.21
ARM,,ALL,1997,74.08
ARM,,ALL,1998,74.91
ARM,,ALL,1999,74.84
ARM,,ALL,2000,75.73
ARM,,ALL,2001,75.9
ARM,,ALL,2002,72.88
ARM,,ALL,2003,73.08
ARM,,ALL,2008,73.67
ARM,,ALL,2009,73.85
ARM,,ALL,2012,74.64
ARM,,ALL,2013,75.17
ARM,,ALL,2014,75.18
ARM,,ALL,2015,75.17
ARM,,ALL,2017,75.98
ARM,,ALL,2018,76.67
ARM,,ALL,2019,76.75
AUT,,ALL,1969,69.98
AUT,,ALL,1970,70.02
AUT,,ALL,1971,70.28
AUT,,ALL,1972,70.61
AUT,,ALL,1973,71.15
AUT,,ALL,1974,71.22
AUT,,ALL,1975,71.35
AUT,,ALL,1976,71.8
AUT,,ALL,1977,72.19
AUT,,ALL,1978,72.24
AUT,,ALL,1979,72.61
AUT,,ALL,1980,72.78
AUT,,ALL,1981,73.08
AUT,,ALL,1982,73.26
AUT,,ALL,1983,73.26
AUT,,ALL,1984,73.87
AUT,,ALL,1985,74.11
AUT,,ALL,1986,74.6
AUT,,ALL,1987,75.05
AUT,,ALL,1988,75.52
AUT,,ALL,1989,75.6
AUT,,ALL,1990,75.9
AUT,,ALL,1991,75.95
AUT,,ALL,1992,76.13
AUT,,ALL,1993,76.33
AUT,,ALL,1994,76.71
AUT,,ALL,1995,76.97
AUT,,ALL,1996,77.24
AUT,,ALL,1997,77.61
AUT,,ALL,1998,77.93
AUT,,ALL,1999,78.13
AUT,,ALL,2000,78.47
AUT,,ALL,2001,78.95
AUT,,ALL,2002,79.01
AUT,,ALL,2003,78.89
AUT,,ALL,2004,79.43
AUT,,ALL,2005,79.66
AUT,,ALL,2006,80.19
AUT,,ALL,2007,80.46
AUT,,ALL,2008,80.72
AUT,,ALL,2009,80.57
AUT,,ALL,2010,80.88
AUT,,ALL,2011,81.27
AUT,,ALL,2012,81.19
AUT,,ALL,2013,81.4
AUT,,ALL,2014,81.79
AUT,,ALL,2015,81.45
AUT,,ALL,2016,81.93
AUT,,ALL,2017,81.87
AUT,,ALL,2018,81.91
AUT,,ALL,2019,82.16
AUT,,ALL,2020,81.49
AUT,,ALL,2021,81.42
AZE,,ALL,1981,69.13
AZE,,ALL,1982,69.65
AZE,,ALL,1985,69.82
AZE,,ALL,1986,70.03
AZE,,ALL,1987,70.21
AZE,,ALL,1988,69.77
AZE,,ALL,1989,70.83
AZE,,ALL,1990,71.35
AZE,,ALL,1991,71.07
AZE,,ALL,1992,68.89
AZE,,ALL,1993,68.6
AZE,,ALL,1994,67.93
AZE,,ALL,1995,69.46
AZE,,ALL,1996,70.42
AZE,,ALL,1997,71
AZE,,ALL,1998,71.73
AZE,,ALL,1999,71.73
AZE,,ALL,2000,71.6
AZE,,ALL,2001,72.38
AZE,,ALL,2002,72.41
AZE,,ALL,2003,72.01
AZE,,ALL,2004,72.47
AZE,,ALL,2007,73.77
BEL,,ALL,1968,70.64
BEL,,ALL,1969,70.73
BEL,,ALL,1970,71.02
BEL,,ALL,1971,71.13
BEL,,ALL,1972,71.44
BEL,,ALL,1973,71.66
BEL,,ALL,1974,72
BEL,,ALL,1975,72.04
BEL,,ALL,1976,72.23
BEL,,ALL,1977,72.89
BEL,,ALL,1978,72.76
BEL,,ALL,1979,73.31
BEL,,ALL,1980,73.2
BEL,,ALL,1981,73.59
BEL,,ALL,1982,73.87
BEL,,ALL,1983,73.86
BEL,,ALL,1984,74.34
BEL,,ALL,1985,74.66
BEL,,ALL,1986,74.83
BEL,,ALL,1987,75.5
BEL,,ALL,1988,75.77
BEL,,ALL,1989,75.79
BEL,,ALL,1990,76.26
BEL,,ALL,1991,76.41
BEL,,ALL,1992,76.54
BEL,,ALL,1993,76.49
BEL,,ALL,1994,76.88
BEL,,ALL,1995,77.06
BEL,,ALL,1996,77.4
BEL,,ALL,1997,77.54
BEL,,ALL,1998,77.69
BEL,,ALL,1999,77.85
BEL,,ALL,2000,77.96
BEL,,ALL,2001,78.32
BEL,,ALL,2002,78.32
BEL,,ALL,2003,78.45
BEL,,ALL,2004,79.11
BEL,,ALL,2005,79.19
BEL,,ALL,2006,79.79
BEL,,ALL,2007,79.9
BEL,,ALL,2008,80
BEL,,ALL,2009,80.28
BEL,,ALL,2010,80.3
BEL,,ALL,2011,80.66
BEL,,ALL,2012,80.51
BEL,,ALL,2013,80.79
BEL,,ALL,2014,81.51
BEL,,ALL,2015,81.19
BEL,,ALL,2016,81.65
BEL,,ALL,2017,81.7
BEL,,ALL,2018,81.81
BEL,,ALL,2019,82.21
BEL,,ALL,2020,80.91
BGR,,ALL,1968,71.43
BGR,,ALL,1969,70.41
BGR,,ALL,1970,71.28
BGR,,ALL,1971,70.86
BGR,,ALL,1972,70.84
BGR,,ALL,1973,71.36
BGR,,ALL,1974,71.17
BGR,,ALL,1975,71.01
BGR,,ALL,1976,71.37
BGR,,ALL,1977,70.77
BGR,,ALL,1978,71.12
BGR,,ALL,1979,71.21
BGR,,ALL,1980,71.09
BGR,,ALL,1981,71.61
BGR,,ALL,1982,71.2
BGR,,ALL,1983,71.34
BGR,,ALL,1984,71.4
BGR,,ALL,1985,71.21
BGR,,ALL,1986,71.57
BGR,,ALL,1987,71.37
BGR,,ALL,1988,71.41
BGR,,ALL,1989,71.47
BGR,,ALL,1990,71.48
BGR,,ALL,1991,71.45
BGR,,ALL,1992,71.19
BGR,,ALL,1993,71.15
BGR,,ALL,1994,70.84
BGR,,ALL,1995,70.99
BGR,,ALL,1996,70.94
BGR,,ALL,1997,70.28
BGR,,ALL,1998,70.93
BGR,,ALL,1999,71.66
BGR,,ALL,2000,71.71
BGR,,ALL,2001,71.91
BGR,,ALL,2002,72.16
BGR,,ALL,2003,72.39
BGR,,ALL,2004,72.6
BGR,,ALL,2005,72.59
BGR,,ALL,2006,72.76
BGR,,ALL,2007,73.07
BGR,,ALL,2008,73.41
BGR,,ALL,2009,73.77
BGR,,ALL,2010,73.81
BGR,,ALL,2011,74.23
BGR,,ALL,2012,74.44
BGR,,ALL,2013,74.96
BGR,,ALL,2014,74.57
BGR,,ALL,2015,74.71
BGR,,ALL,2016,74.94
BGR,,ALL,2017,74.88
BGR,,ALL,2018,75.02
BGR,,ALL,2019,75.19
BGR,,ALL,2020,73.63
BGR,,ALL,2021,71.4
BIH,,ALL,1985,71.3
BIH,,ALL,1986,71.79
BIH,,ALL,1987,71.88
BIH,,ALL,1988,72.11
BIH,,ALL,1989,72.01
BIH,,ALL,1990,72.98
BIH,,ALL,1991,72.46
BIH,,ALL,2011,76.66
BIH,,ALL,2014,77.54
BIH,,ALL,2016,76.28
BIH,,ALL,2021,74.9
BIH,,ALL,2022,77
BLR,,ALL,1981,71.37
BLR,,ALL,1982,71.5
BLR,,ALL,1985,70.96
BLR,,ALL,1986,72.38
BLR,,ALL,1987,72.22
BLR,,ALL,1988,72.01
BLR,,ALL,1989,71.83
BLR,,ALL,1990,71.24
BLR,,ALL,1991,70.68
BLR,,ALL,1992,70.36
BLR,,ALL,1993,69.21
BLR,,ALL,1994,68.99
BLR,,ALL,1995,68.58
BLR,,ALL,1996,68.61
BLR,,ALL,1997,68.57
BLR,,ALL,1998,68.55
BLR,,ALL,1999,67.99
BLR,,ALL,2000,68.99
BLR,,ALL,2001,68.53
BLR,,ALL,2002,68.01
BLR,,ALL,2003,68.53
BLR,,ALL,2004,68.97
BLR,,ALL,2005,68.84
BLR,,ALL,2007,70.38
BLR,,ALL,2008,70.58
BLR,,ALL,2009,70.62
BLR,,ALL,2010,70.52
BLR,,ALL,2011,70.77
BLR,,ALL,2013,72.8
BLR,,ALL,2014,73.37
BLR,,ALL,2018,74.6
,CARINFONET,ALL,1981,67.22
,CARINFONET,ALL,1982,67.26
,CARINFONET,ALL,1985,67.6
,CARINFONET,ALL,1986,68.5
,CARINFONET,ALL,1987,68.5
,CARINFONET,ALL,1988,68.25
,CARINFONET,ALL,1989,68.77
,CARINFONET,ALL,1990,69.11
,CARINFONET,ALL,1991,68.67
,CARINFONET,ALL,1992,68.27
,CARINFONET,ALL,1993,66.44
,CARINFONET,ALL,1994,66.37
,CARINFONET,ALL,1995,66.52
,CARINFONET,ALL,1996,66.53
,CARINFONET,ALL,1997,67.35
,CARINFONET,ALL,1998,67.55
,CARINFONET,ALL,1999,68.72
,CARINFONET,ALL,2000,68.56
,CARINFONET,ALL,2001,68.99
,CARINFONET,ALL,2002,68.96
,CARINFONET,ALL,2003,69.14
,CARINFONET,ALL,2004,69.73
,CARINFONET,ALL,2005,69.33
,CARINFONET,ALL,2006,69.73
,CARINFONET,ALL,2007,70.11
,CARINFONET,ALL,2008,70.69
,CARINFONET,ALL,2009,71.51
,CARINFONET,ALL,2010,71.53
,CARINFONET,ALL,2011,71.71
,CARINFONET,ALL,2012,71.99
,CARINFONET,ALL,2013,72.47
,CARINFONET,ALL,2014,72.69
,CARINFONET,ALL,2015,72.96
,CARINFONET,ALL,2016,73.28
CHE,,ALL,1969,72.83
CHE,,ALL,1970,73.24
CHE,,ALL,1971,73.33
CHE,,ALL,1972,73.88
CHE,,ALL,1973,74.18
CHE,,ALL,1974,74.55
CHE,,ALL,1975,74.95
CHE,,ALL,1976,75.06
CHE,,ALL,1977,75.56
CHE,,ALL,1978,75.48
CHE,,ALL,1979,75.8
CHE,,ALL,1980,75.77
CHE,,ALL,1981,76
CHE,,ALL,1982,76.36
CHE,,ALL,1983,76.32
CHE,,ALL,1984,76.97
CHE,,ALL,1985,77.09
CHE,,ALL,1986,77.27
CHE,,ALL,1987,77.61
CHE,,ALL,1988,77.62
CHE,,ALL,1989,77.8
CHE,,ALL,1990,77.59
CHE,,ALL,1991,77.9
CHE,,ALL,1992,78.22
CHE,,ALL,1993,78.48
CHE,,ALL,1994,78.79
CHE,,ALL,1995,78.82
CHE,,ALL,1996,79.31
CHE,,ALL,1997,79.46
CHE,,ALL,1998,79.73
CHE,,ALL,1999,79.98
CHE,,ALL,2000,80.11
CHE,,ALL,2001,80.51
CHE,,ALL,2002,80.85
CHE,,ALL,2003,80.81
CHE,,ALL,2004,81.44
CHE,,ALL,2005,81.57
CHE,,ALL,2006,81.97
CHE,,ALL,2007,82.16
CHE,,ALL,2008,82.45
CHE,,ALL,2009,82.49
CHE,,ALL,2010,82.82
CHE,,ALL,2011,83
CHE,,ALL,2012,82.98
CHE,,ALL,2013,83.08
CHE,,ALL,2015,83.18
CHE,,ALL,2016,83.88
CHE,,ALL,2017,83.82
CHE,,ALL,2018,84.01
CHE,,ALL,2019,84.21
,CIS,ALL,1981,68.3
,CIS,ALL,1982,68.7
,CIS,ALL,1985,68.66
,CIS,ALL,1986,70.1
,CIS,ALL,1987,70.06
,CIS,ALL,1988,69.7
,CIS,ALL,1989,69.87
,CIS,ALL,1990,69.64
,CIS,ALL,1991,69.22
,CIS,ALL,1992,68.37
,CIS,ALL,1993,66.35
,CIS,ALL,1994,65.6
,CIS,ALL,1995,65.86
,CIS,ALL,1996,66.62
,CIS,ALL,1997,67.41
,CIS,ALL,1998,67.84
,CIS,ALL,1999,67.33
,CIS,ALL,2000,67
,CIS,ALL,2001,67.1
,CIS,ALL,2002,66.86
,CIS,ALL,2003,66.82
,CIS,ALL,2004,67.19
,CIS,ALL,2005,67.05
,CIS,ALL,2006,68
,CIS,ALL,2007,68.57
,CIS,ALL,2008,68.98
,CIS,ALL,2009,69.84
,CIS,ALL,2010,70.09
,CIS,ALL,2011,70.81
,CIS,ALL,2012,71.16
,CIS,ALL,2013,71.6
,CIS,ALL,2014,71.83
,CIS,ALL,2015,72.21
CYP,,ALL,1999,78.15
CYP,,ALL,2000,77.89
CYP,,ALL,2001,79.35
CYP,,ALL,2002,77.3
CYP,,ALL,2003,79.66
CYP,,ALL,2004,79.83
CYP,,ALL,2005,79.23
CYP,,ALL,2006,80.65
CYP,,ALL,2007,80.48
CYP,,ALL,2008,81.17
CYP,,ALL,2009,81.59
CYP,,ALL,2010,82.2
CYP,,ALL,2011,81.92
CYP,,ALL,2012,81.77
CYP,,ALL,2013,82.55
CYP,,ALL,2014,82.39
CYP,,ALL,2015,81.67
CYP,,ALL,2016,82.74
CYP,,ALL,2017,82.1
CYP,,ALL,2018,82.72
CYP,,ALL,2019,82.25
CYP,,ALL,2020,82.35
CYP,,ALL,2021,81.39
CZE,,ALL,1971,69.67
CZE,,ALL,1972,70.36
CZE,,ALL,1973,69.99
CZE,,ALL,1974,70.07
CZE,,ALL,1975,70.39
CZE,,ALL,1976,70.52
CZE,,ALL,1977,70.55
CZE,,ALL,1978,70.64
CZE,,ALL,1979,70.74
CZE,,ALL,1980,70.3
CZE,,ALL,1981,70.65
CZE,,ALL,1982,70.75
CZE,,ALL,1983,70.55
CZE,,ALL,1984,70.66
CZE,,ALL,1986,71.14
CZE,,ALL,1987,71.58
CZE,,ALL,1988,71.78
CZE,,ALL,1989,71.8
CZE,,ALL,1990,71.52
CZE,,ALL,1991,72.06
CZE,,ALL,1992,72.43
CZE,,ALL,1993,72.94
CZE,,ALL,1994,73.15
CZE,,ALL,1995,73.3
CZE,,ALL,1996,74.02
CZE,,ALL,1997,74.13
CZE,,ALL,1998,74.74
CZE,,ALL,1999,74.94
CZE,,ALL,2000,75.21
CZE,,ALL,2001,75.49
CZE,,ALL,2002,75.51
CZE,,ALL,2003,75.4
CZE,,ALL,2004,75.96
CZE,,ALL,2005,76.18
CZE,,ALL,2006,76.82
CZE,,ALL,2007,77.1
CZE,,ALL,2008,77.42
CZE,,ALL,2009,77.5
CZE,,ALL,2010,77.81
CZE,,ALL,2011,78.06
CZE,,ALL,2012,78.24
CZE,,ALL,2013,78.4
CZE,,ALL,2014,79.02
CZE,,ALL,2015,78.77
CZE,,ALL,2016,79.25
CZE,,ALL,2017,79.16
CZE,,ALL,2018,79.21
CZE,,ALL,2019,79.45
CZE,,ALL,2020,78.37
CZE,,ALL,2021,77.28
DEU,,ALL,1990,75.53
DEU,,ALL,1991,75.72
DEU,,ALL,1992,76.21
DEU,,ALL,1993,76.26
DEU,,ALL,1994,76.59
DEU,,ALL,1995,76.83
DEU,,ALL,1996,77.09
DEU,,ALL,1997,77.52
DEU,,ALL,1998,77.83
DEU,,ALL,1999,78.09
DEU,,ALL,2000,78.41
DEU,,ALL,2001,78.75
DEU,,ALL,2002,78.75
DEU,,ALL,2003,78.72
DEU,,ALL,2004,79.36
DEU,,ALL,2005,79.54
DEU,,ALL,2006,79.99
DEU,,ALL,2007,80.21
DEU,,ALL,2008,80.29
DEU,,ALL,2009,80.41
DEU,,ALL,2010,80.63
DEU,,ALL,2011,80.95
DEU,,ALL,2012,81.08
DEU,,ALL,2013,80.71
DEU,,ALL,2014,81.26
DEU,,ALL,2015,80.85
DEU,,ALL,2016,81.17
DEU,,ALL,2017,81.2
DEU,,ALL,2019,81.46
DEU,,ALL,2020,81.24
DNK,,ALL,1969,73.34
DNK,,ALL,1970,73.51
DNK,,ALL,1971,73.51
DNK,,ALL,1972,73.51
DNK,,ALL,1973,73.82
DNK,,ALL,1974,74.04
DNK,,ALL,1975,74.27
DNK,,ALL,1976,73.92
DNK,,ALL,1977,74.93
DNK,,ALL,1978,74.67
DNK,,ALL,1979,74.45
DNK,,ALL,1980,74.23
DNK,,ALL,1981,74.46
DNK,,ALL,1982,74.84
DNK,,ALL,1983,74.67
DNK,,ALL,1984,74.85
DNK,,ALL,1985,74.71
DNK,,ALL,1986,74.91
DNK,,ALL,1987,75.01
DNK,,ALL,1988,75.1
DNK,,ALL,1989,75.12
DNK,,ALL,1990,75.11
DNK,,ALL,1991,75.47
DNK,,ALL,1992,75.48
DNK,,ALL,1993,75.37
DNK,,ALL,1994,75.56
DNK,,ALL,1995,75.47
DNK,,ALL,1996,75.88
DNK,,ALL,1997,76.27
DNK,,ALL,1998,76.74
DNK,,ALL,1999,76.53
DNK,,ALL,2000,77.21
DNK,,ALL,2001,77.3
DNK,,ALL,2002,77.27
DNK,,ALL,2003,77.58
DNK,,ALL,2004,77.98
DNK,,ALL,2005,78.44
DNK,,ALL,2006,78.5
DNK,,ALL,2007,78.61
DNK,,ALL,2008,78.98
DNK,,ALL,2009,79.2
DNK,,ALL,2010,79.52
DNK,,ALL,2011,80.07
DNK,,ALL,2012,80.39
DNK,,ALL,2013,80.56
DNK,,ALL,2014,80.99
DNK,,ALL,2015,81.03
DNK,,ALL,2016,81.17
DNK,,ALL,2017,81.38
DNK,,ALL,2018,81.23
DNK,,ALL,2019,81.76
DNK,,ALL,2020,81.85
DNK,,ALL,2021,82.57
ESP,,ALL,1968,72.23
ESP,,ALL,1969,71.84
ESP,,ALL,1970,72.88
ESP,,ALL,1971,72.42
ESP,,ALL,1972,73.58
ESP,,ALL,1973,73.2
ESP,,ALL,1974,73.51
ESP,,ALL,1975,73.26
ESP,,ALL,1976,73.81
ESP,,ALL,1977,74.25
ESP,,ALL,1978,74.39
ESP,,ALL,1979,74.97
ESP,,ALL,1980,75.6
ESP,,ALL,1981,75.76
ESP,,ALL,1982,76.39
ESP,,ALL,1983,76.16
ESP,,ALL,1984,76.58
ESP,,ALL,1985,76.48
ESP,,ALL,1986,76.74
ESP,,ALL,1987,77.01
ESP,,ALL,1988,76.98
ESP,,ALL,1989,77.02
ESP,,ALL,1990,77
ESP,,ALL,1991,77.09
ESP,,ALL,1992,77.61
ESP,,ALL,1993,77.74
ESP,,ALL,1994,78.07
ESP,,ALL,1995,78.1
ESP,,ALL,1996,78.21
ESP,,ALL,1997,78.71
ESP,,ALL,1998,78.73
ESP,,ALL,1999,78.79
ESP,,ALL,2000,79.48
ESP,,ALL,2001,79.8
ESP,,ALL,2002,79.88
ESP,,ALL,2003,79.78
ESP,,ALL,2004,80.46
ESP,,ALL,2005,80.44
ESP,,ALL,2006,81.21
ESP,,ALL,2007,81.19
ESP,,ALL,2008,81.52
ESP,,ALL,2009,81.91
ESP,,ALL,2010,82.32
ESP,,ALL,2011,82.45
ESP,,ALL,2012,82.56
ESP,,ALL,2013,83.22
ESP,,ALL,2014,83.35
ESP,,ALL,2015,82.97
ESP,,ALL,2016,83.49
ESP,,ALL,2017,83.38
ESP,,ALL,2018,83.49
ESP,,ALL,2019,83.96
ESP,,ALL,2020,82.44
ESP,,ALL,2021,83.41
EST,,ALL,1981,69.26
EST,,ALL,1982,69.73
EST,,ALL,1985,69.65
EST,,ALL,1986,70.87
EST,,ALL,1987,70.93
EST,,ALL,1988,71.01
EST,,ALL,1989,70.59
EST,,ALL,1990,69.94
EST,,ALL,1991,69.79
EST,,ALL,1992,69.19
EST,,ALL,1993,68.14
EST,,ALL,1994,66.76
EST,,ALL,1995,67.79
EST,,ALL,1996,70
EST,,ALL,1997,70.19
EST,,ALL,1998,69.79
EST,,ALL,1999,70.64
EST,,ALL,2000,71.3
EST,,ALL,2001,71.03
EST,,ALL,2002,71.52
EST,,ALL,2003,72.02
EST,,ALL,2004,72.5
EST,,ALL,2005,73.08
EST,,ALL,2006,73.28
EST,,ALL,2007,73.33
EST,,ALL,2008,74.44
EST,,ALL,2009,75.38
EST,,ALL,2010,76.11
EST,,ALL,2011,76.69
EST,,ALL,2012,76.75
EST,,ALL,2013,77.43
EST,,ALL,2014,77.47
EST,,ALL,2015,78.02
EST,,ALL,2016,78.12
,EU_AFTER_MAY2004,ALL,1970,69.8
,EU_AFTER_MAY2004,ALL,1971,69.88
,EU_AFTER_MAY2004,ALL,1974,70.8
,EU_AFTER_MAY2004,ALL,1975,70.56
,EU_AFTER_MAY2004,ALL,1976,70.6
,EU_AFTER_MAY2004,ALL,1977,70.43
,EU_AFTER_MAY2004,ALL,1978,70.47
,EU_AFTER_MAY2004,ALL,1979,70.57
,EU_AFTER_MAY2004,ALL,1980,70.14
,EU_AFTER_MAY2004,ALL,1981,70.63
,EU_AFTER_MAY2004,ALL,1982,70.73
,EU_AFTER_MAY2004,ALL,1983,70.61
,EU_AFTER_MAY2004,ALL,1984,70.57
,EU_AFTER_MAY2004,ALL,1985,70.39
,EU_AFTER_MAY2004,ALL,1986,70.77
,EU_AFTER_MAY2004,ALL,1987,70.76
,EU_AFTER_MAY2004,ALL,1988,71.04
,EU_AFTER_MAY2004,ALL,1989,70.91
,EU_AFTER_MAY2004,ALL,1990,70.84
